cluster,location,property_type,bedrooms,area_sqft,contract_rent,duration_months,annualised_rent,annualised_rent_per_sqft,rental_yield_pct,contract_type,start_date,end_date,purchase_price,source_file,source_page,record_uid
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.7,Renewed,2026-08-01,2027-07-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",3,b08cde09ac4c1cf8f55a075b0d3867445f21ba8f
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,7.9,Renewed,2026-08-01,2027-07-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,dce19f76de304ed37e76ad03bb12bcc70ee902f7
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.6,Renewed,2026-08-01,2027-07-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,ad95cfefff476c1b151926e1d658231c1affe927
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.0,New,2026-08-01,2027-07-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,3a2b9674d36946b17103b31abcf073fdea915b77
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.0,Renewed,2026-08-01,2027-07-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",3,97964a617c5f65389b3ee7a96dcf891b88acbc47
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.5,New,2026-08-01,2027-07-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,35582fd4b0ac779ac3476a71476b594e6622cf86
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.7,New,2026-08-01,2027-07-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,ca2d41b8ef3dd552cbde993db4c06c5ba62d70d9
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,8.3,New,2026-08-01,2027-07-31,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,ccf4d157027e5215574b9f11f20d21ca97ca9958
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.7,Renewed,2026-08-01,2027-07-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",3,178549c334b9b562b104810b2d83a1c4c93a0442
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,130000.0,12,130000.0,87.66014834794336,7.8,New,2026-08-01,2027-07-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,4767d4ff87ef60eb8dd57d06dea6ae16b2aa0fb8
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,12,160000.0,57.72005772005772,10.3,New,2026-08-01,2027-07-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,14686ddc442cef06b0c20ade52b24713f148753b
Farm Gardens,"Farm Gardens, The Valley, Al Yufrah1",Villa,4,9116.0,390000.0,12,390000.0,42.78192189556823,6.8,New,2026-08-01,2027-07-31,5700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,78afc816b1698ba6726ba73203ae0fdd75c83e69
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,155000.0,12,155000.0,55.916305916305916,4.3,New,2026-08-01,2027-07-31,3600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,34bffb0b8d82f41b52b8ff8029c755e5ea939178
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2772.0,155000.0,12,155000.0,55.916305916305916,7.9,New,2026-08-01,2027-07-31,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,6a34681a889d1c7bb99e4f53f6f76c806d768652
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,10.8,Renewed,2026-08-01,2027-07-31,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",3,60dedb56ac45200961a7f17e20f78a690391c922
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,177500.0,12,177500.0,64.03318903318903,10.4,Renewed,2026-08-01,2027-07-31,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,c43a34f173971ff26866a8b47e1bc86877a115ee
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.2,Renewed,2026-08-01,2027-07-31,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",3,e619b63c4b11c996bff621a6e9529350ba9f5744
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1484.0,130000.0,12,130000.0,87.6010781671159,5.2,New,2026-08-01,2027-07-30,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,84cb9fb40c3eb924c07526edd861e0af0965c8f2
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,130000.0,12,130000.0,87.66014834794336,7.8,New,2026-07-30,2027-07-29,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,2ee51d1506ed4af97f8d96928a81e2a52f690b33
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.2,Renewed,2026-07-29,2027-07-28,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,0296dee40752c746ed8efa144af9165e3fd6ada8
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,4.6,New,2026-07-29,2027-07-28,3000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",9,bbf192b8e4772a5ba3b4b2f52ec6edf6863b9c5c
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3908.0,190000.0,13,175384.61538461538,44.878356034957875,6.4,New,2026-07-26,2027-07-26,3000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,ad97723c0cc7cbbce180898cf0f857b250fc94b0
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,9.0,New,2026-07-25,2027-07-24,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,29f40427ae40bef2a71a089090e4ff3b19d4685c
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1484.0,130000.0,12,130000.0,87.6010781671159,7.8,New,2026-07-25,2027-07-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,fdbe01b29cc4008bb52137b5b6d3e84fd754ee10
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.1,New,2026-07-25,2027-07-24,2600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",4,bc04169c97c4367d20674e4afd26c28826bafae9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,6.6,New,2026-07-25,2027-07-24,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,7ef15b51b01ff9f37d99e8d06b43f02e9ffb7380
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,135000.0,12,135000.0,91.03169251517195,8.2,New,2026-07-25,2027-07-24,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,7634bc3ed2c89334afd1e988d8c96cd32c7b06aa
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1484.0,130000.0,12,130000.0,87.6010781671159,7.9,New,2026-07-25,2027-07-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,8aa9eecdee2907b3affd95bc21dc102d635c9e45
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1481.0,130000.0,12,130000.0,87.77852802160702,7.8,New,2026-07-25,2027-07-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,dbe8e32cd43ebb965e9e5995bc548fe514f3f107
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,10.3,New,2026-07-25,2027-07-24,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,ab30eef31541dd648aaa85f303d25b3843cb188c
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.3,New,2026-07-24,2027-07-23,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,8b2b1c48b24e4d69186d6c1e3ecdf16cb7f13432
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,175000.0,12,175000.0,63.13131313131313,5.2,New,2026-07-24,2027-07-23,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,e379ca8448457cb01c2adaab9286d17788ae9a7f
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,7.4,New,2026-07-23,2027-07-22,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,536b0d213250f7d75415f450db6a51d1ca4102f3
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,185000.0,12,185000.0,67.27272727272727,10.7,New,2026-07-22,2027-07-21,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",8,845811fc8f6b327bcfb41614d673a425a29b4527
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.6,Renewed,2026-07-22,2027-07-21,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",4,a1970a59c6162bb666192ec7eaa8108d4cf03c2d
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2767.0,200000.0,12,200000.0,72.28044813877845,4.8,New,2026-07-22,2027-07-21,4200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,dde84cfc0a1bb8ac84af464a92661e42c1bf0000
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,150000.0,12,150000.0,54.112554112554115,3.9,New,2026-07-21,2027-07-20,3800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,3a9e60f8376828fa50841afbfca37538cc89ae56
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,5.1,New,2026-07-21,2027-07-20,2700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",2,53c5df3a1c5264215460ddb8cb88595d60467a04
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,10.2,Renewed,2026-07-21,2027-07-20,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,31a4d8c8ff532b964baa929bbc5d6a4fbc8ec55b
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2750.0,165000.0,12,165000.0,60.0,4.8,New,2026-07-20,2027-07-19,3500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,4816c6f8d74a21714d1ed5983d753ce51f7a4114
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,105000.0,12,105000.0,56.05979711692472,9.0,Renewed,2026-07-20,2027-07-19,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,a556a5eadf7a94b30557bc6a5c8a35d113b468bd
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,11.1,New,2026-07-18,2027-07-17,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,6c8036b724a5ed105529b95a4e1677345f1643ec
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3570.0,165000.0,13,152307.6923076923,42.663219133807374,7.5,New,2026-07-18,2027-08-14,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,2406424c49ebf794f838a1d44a835024e6d9d4db
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,10.7,Renewed,2026-07-17,2027-07-16,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,e830550b15255c409272e962be4f284ee18f28c1
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.2,New,2026-07-17,2027-07-16,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,a85bf790ff69d9836bc695efce871fa226b1c987
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,10.7,Renewed,2026-07-15,2027-07-14,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",4,e0c28979e965e2f14c20c74bcbd3e14b4515f28b
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,150000.0,12,150000.0,53.51409204423832,7.8,Renewed,2026-07-15,2027-07-14,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,1c1ebc2db99af7875d51380391767436bbcf67e4
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.0,New,2026-07-15,2027-07-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,6fa494b9a0f625d72313d41fd7e19c9658fe1865
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.3,New,2026-07-15,2027-07-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",18,dfeb1a546340b0e942a04fc2d76ac247c358309e
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.8,New,2026-07-15,2027-07-14,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,e0c735f41bd2b3c023abac619bc877b0c072731a
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,10.4,New,2026-07-15,2027-07-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,365dac4e21602996b0c9ecc044fccf2732491c59
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,165000.0,13,152307.6923076923,54.94505494505495,6.3,New,2026-07-15,2027-08-14,2600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,9040a444760dee16ff23fab367dab50981871b64
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2673.0,160000.0,12,160000.0,59.85783763561541,7.9,New,2026-07-15,2027-07-14,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",19,fa90bd00c609f3e59c6c8b2cf98940ec6b62424b
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2788.0,160000.0,12,160000.0,57.38880918220947,7.8,New,2026-07-15,2027-07-14,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",11,1a7d08769889202afccecd9698b2c3c0963a56e0
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,14,120000.0,64.06833956219968,8.0,New,2026-07-15,2027-08-19,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,ed6f46e6a2ba1a1627d487acdcba8f42f3d40d89
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2803.0,165000.0,12,165000.0,58.86550124866215,11.1,Renewed,2026-07-15,2027-07-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,7c21f92cb4d0313f6eb25071eb1c6886bb6a7bda
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3759.0,160000.0,12,160000.0,42.56451183825485,3.9,New,2026-07-15,2027-07-14,4099999.9999999995,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,670d538be1d1b3bca71b4bebe4aceabbdf4c2cca
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.7,New,2026-07-15,2027-07-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,2e690f284f1c934c95fc39b5ad31c161ec827aca
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.9,New,2026-07-15,2027-07-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,0e52fbf081a9cef296b1113f9fae1ea01f52d4ef
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,110000.0,12,110000.0,57.773109243697476,4.0,New,2026-07-15,2027-07-14,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,2f235b982d152c65285640f6b0816df9b39da8cd
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,10.0,New,2026-07-15,2027-07-14,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,5746a36b646e156471a7ad8e6d8ae71d2cbb3183
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1874.0,135000.0,12,135000.0,72.0384204909285,8.9,Renewed,2026-07-15,2027-07-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,2496efbaad7d663c4de253160e15aa7171c55cac
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.0,New,2026-07-15,2027-07-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,99f8b5b750b545fac66979d1c6ed26505037abbe
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.6,New,2026-07-15,2027-07-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,b67b64e716679a95e8f37cec3ec1e6eabde85470
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.5,New,2026-07-14,2027-07-13,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,c7f9ed20608b6642c52791c8f94993dd058e54bd
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.0,New,2026-07-12,2027-07-11,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,660f58f2f3fec7a372b6c444c81e816dfe3ffa15
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.2,New,2026-07-12,2027-07-11,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,d25eaedb426365b1cbbeb1d686e9f8bc45276427
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,135000.0,12,135000.0,70.90336134453781,6.8,Renewed,2026-07-12,2027-07-11,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",4,e79bbd30235ea6dae1db6558323600d3287a544e
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,135000.0,12,135000.0,70.90336134453781,6.8,Renewed,2026-07-12,2027-07-11,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",5,42588f3e0b29b21f4a1ac5cbe2c4bfadf18f8c7d
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.3,New,2026-07-11,2027-07-10,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,16648cc8d3b095bf331f601a7adf9592cf898f18
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,130000.0,12,130000.0,87.66014834794336,7.4,New,2026-07-11,2027-07-10,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,dfe99b3bf310ade1776a7cc28adbceddd3e8839a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,23333.34,2,140000.04,74.74641751201281,1.3,Renewed,2026-07-11,2026-09-10,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,eda2b46ce26238ec852b2473cc6e8c6ec285442f
Farm Gardens,"Farm Gardens, The Valley, Al Yufrah1",Villa,4,9555.0,370000.0,12,370000.0,38.723181580324436,6.3,New,2026-07-10,2027-07-09,5900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,8aefe20e21c7b242ce30070ebe1e39097a5e29c9
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,127000.0,12,127000.0,85.6372218476062,7.3,New,2026-07-10,2027-07-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,61620ccb7e57680560f779efe5cd01e1f19fddb8
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,10.0,Renewed,2026-07-10,2027-07-09,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,6e5faf5d8bee93c9c6b6087a93dcc4ff8519ccf4
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1898.0,130000.0,12,130000.0,68.4931506849315,7.4,Renewed,2026-07-10,2027-07-09,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",12,943b8627de2600be88fd2f570916f88d509dc7f0
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.0,Renewed,2026-07-10,2027-07-09,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,ab9b166ed66827f3b108ad8f3fc200b579676191
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,5.5,Renewed,2026-07-10,2027-07-09,2300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",20,3a1d61b73da46c68afa3e7be9e3093c0b986a5c4
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,10.7,Renewed,2026-07-10,2027-07-09,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",10,328bf255ff384d76605915d1e50887bf6326a109
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,132000.0,12,132000.0,70.47517351841965,7.4,Renewed,2026-07-10,2027-07-09,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",8,133113bc6025cb69d47e20526f66a1daae4101b0
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2771.0,175000.0,13,161538.46153846153,58.29608861005468,9.7,New,2026-07-08,2027-07-08,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,ba6d26c1637bfacdcda454a6394f5177235ed1c6
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,160000.0,12,160000.0,58.18181818181818,7.6,New,2026-07-07,2027-07-06,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,5de891381621530a01a3b95ec2086fe4f43be193
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.2,New,2026-07-07,2027-07-06,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,5fd75bd520849f217ecf240014e46b79c0ae30b9
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,13,129230.76923076923,68.99667337467658,8.2,New,2026-07-07,2027-07-16,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",15,4f910554c9020b3b6715556e969355df0ce4f98e
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.4,New,2026-07-06,2027-07-05,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,dc3a48744c18dac852bbd2bbccc056c6c1703e23
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,150000.0,12,150000.0,80.0854244527496,9.9,New,2026-07-06,2027-07-05,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,f64bb12d65d2ac68a26e00b7a694e7cad9f778ec
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,125000.0,12,125000.0,65.65126050420169,7.8,New,2026-07-05,2027-07-04,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,9d978bc6d4683631f1b1ffc8f6641f1c77bf47ac
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1482.0,130000.0,12,130000.0,87.71929824561404,7.8,New,2026-07-04,2027-07-03,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",14,c875a83c7e26bd51c1c8aeaa43b24e489b1e6ca6
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,150000.0,12,150000.0,54.112554112554115,9.6,New,2026-07-03,2027-07-02,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,57509bc5eb6a0ced51925226d2f4f600491907f6
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,136500.0,12,136500.0,72.87773625200214,10.6,Renewed,2026-07-03,2027-07-02,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,c124d998f82133326765c0fdfa2cf40d42ea8325
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,4.9,New,2026-07-02,2027-07-01,3500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",19,00d7a7359581ccfb449c5ebc83ace0c3614167c6
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,125000.0,12,125000.0,65.65126050420169,7.7,New,2026-07-01,2027-06-30,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",18,7131ca7d6f2a48373effcacf3dcccffadbc01e93
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,10.6,New,2026-07-01,2027-06-30,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",13,b93d0da0b0f7b7d3b0682e49611f0f7141a19c3a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,128000.0,12,128000.0,68.33956219967966,4.6,Renewed,2026-07-01,2027-06-30,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,9345d7445f22961d3d51d3529c0118e61eb3a199
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,165000.0,12,165000.0,59.523809523809526,7.5,New,2026-07-01,2027-06-30,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,db479d22353e64c821dfd0f157987747b468161b
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,123000.0,12,123000.0,65.67004805125467,9.9,Renewed,2026-07-01,2027-06-30,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",17,2bd96a93f77448b71cd45bf13b8381dd61a84669
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,130000.0,12,130000.0,87.66014834794336,5.8,New,2026-07-01,2027-06-30,2300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",18,28c12be1d569a452fc4dafec516da901e272ae73
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,125000.0,12,125000.0,65.65126050420169,7.8,New,2026-07-01,2027-06-30,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",22,dac5dcac4404bcb37b716351615478d7c3dd7d43
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1910.0,125000.0,12,125000.0,65.44502617801047,5.1,New,2026-07-01,2027-06-30,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",18,b6a8f4547a365b18f39abe88d2ad2d4f4b039127
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,132500.0,12,132500.0,70.74212493326215,8.5,New,2026-07-01,2027-06-30,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",16,28362d3863355be9bd22ae8406d22339c6333566
